oldPCode;PName1;PName2;PName3;PName4;TypeCode;Type;Source;checked;longitude;latitude;REGION_PCO;REGION_NOM;PREF_PCODE;PREF_NOM;SPREF_PCOD;SPREF_NOM;COM_PCODE;COM_NOM;Village_PC;Status;CLASS;DESCRIPTIO;CNTRY_NAME;ADM1_NAME;ADM2_NAME;ADM3_NAME;RowcaCode1;RowcaCode2;RowcaCode3;RowcaCode4
SIGCAF4532;Kossaye;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,725395;7,370488;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520013;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020013
SIGCAF4666;Koungo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,546733;7,485625;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520014;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020014
SIGCAF4540;Kousse-Lim;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,637879;7,444926;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520015;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020015
SIGCAF4556;KpetÞnÞ;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,545879;7,475653;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520016;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020016
SIGCAF4545;La Ponzoui;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,614854;7,476823;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520017;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020017
SIGCAF4553;Laye;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,551132;7,479340;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520018;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020018
SIGCAF4544;Makele;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,627223;7,462406;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520019;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020019
SIGCAF4528;Mbidoye;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,749415;7,353540;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520020;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020020
SIGCAF4534;Mboukou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,727651;7,378263;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520021;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020021
SIGCAF4529;Mboum;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,750639;7,361575;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520022;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020022
SIGCAF4537;Ndoko;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,665521;7,401059;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520023;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020023
SIGCAF4554;Ngaoundaye 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,547281;7,480367;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520024;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020024
SIGCAF4552;Ngouboye;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,555852;7,477579;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520025;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020025
SIGCAF4538;Nzakoun;Nzakoum;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,667978;7,403670;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520026;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020026
SIGCAF4543;Nzapoye;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,633509;7,446715;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520027;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020027
SIGCAF4551;Nzatao;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,559324;7,476411;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520028;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020028
SIGCAF4530;Nzoro 1;Nzoro-Pana;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,732233;7,366524;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520029;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020029
SIGCAF4535;Pahi;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,670286;7,394717;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520030;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020030
SIGCAF4667;Passara 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,543014;7,478561;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520031;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020031
SIGCAF4669;Sanbgaye;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,540371;7,486597;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520032;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020032
SIGCAF4539;Touga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,645415;7,443710;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520033;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020033
SIGCAF4533;Wassara;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;15,724903;7,374056;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520034;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020034
;Nzapoye;;0,000000;0,000000;3,000000;Village;WRI;ok;15,651473;7,438171;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520035;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020035
;Mekele;;0,000000;0,000000;3,000000;Village;WRI;ok;15,715137;7,451592;3,000000;Yade;31,000000;Ouham Pende;315,000000;Ngaoundaye;3152,000000;Lim;31520036;0,000000;0,000000;Village;CAF;Ouham Pende;Ngaoundaye;Lim;CAF031;CAF031005;CAF031005002;CAF0310050020036
SIGCAF6629;Adjeouarapou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,199360;6,020698;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330001;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030001
SIGCAF6624;Azouimba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,101292;5,785716;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330002;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030002
SIGCAF6595;Bala;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,069484;5,445597;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330003;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030003
SIGCAF6617;Belenguo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,149420;5,775043;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330004;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030004
SIGCAF6616;Dambagoua;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,327646;5,672429;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330005;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030005
SIGCAF6625;Djangala;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,112460;5,850333;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330006;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030006
SIGCAF6604;Greko;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,069284;5,637662;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330007;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030007
SIGCAF6608;Gueme;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,119672;5,687163;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330008;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030008
SIGCAF6613;Kakolingui;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,248862;5,670261;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330009;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030009
SIGCAF6599;Kandjia 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,045426;5,489931;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330010;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030010
SIGCAF6596;Kandjia 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,057934;5,480523;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330011;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030011
SIGCAF6598;Kandjia 4;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,047882;5,483853;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330012;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030012
SIGCAF6603;Kombele;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,065154;5,618931;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330013;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030013
SIGCAF6623;Kongologbanda;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,345038;5,821896;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330014;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030014
SIGCAF6622;Kongue;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,337172;5,822172;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330015;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030015
SIGCAF6632;Koropo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,207476;6,057744;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330016;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030016
SIGCAF6612;Kpetene;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,228788;5,663319;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330017;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030017
SIGCAF6597;Lakandja;Kandjia 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,053150;5,489426;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330018;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030018
SIGCAF6619;Lingoubanda;Lingoumba;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,237774;5,805875;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330019;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030019
SIGCAF6615;Mangoada;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,256778;5,652297;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330020;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030020
SIGCAF6630;Mangouye;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,206502;6,023453;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330021;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030021
SIGCAF6611;Matoungou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,213150;5,661361;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330022;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030022
SIGCAF6610;Mbalipou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,195380;5,655261;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330023;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030023
SIGCAF6600;Mbandjia;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,039828;5,504466;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330024;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030024
SIGCAF6606;Mete;Mette;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,066936;5,678046;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330025;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030025
SIGCAF6609;Morobanda;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,173450;5,657079;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330026;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030026
SIGCAF6621;Moyemoga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,307936;5,819705;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330027;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030027
SIGCAF6614;Ndomanga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,267126;5,662982;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330028;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030028
SIGCAF6601;Ngbanguere;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,047832;5,584040;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330029;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030029
SIGCAF6605;Ngrebanda;Grebanda;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,073352;5,676078;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330030;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030030
SIGCAF6618;Outagba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,215988;5,805509;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330031;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030031
SIGCAF6631;Poundeko;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,204516;6,030219;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330032;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030032
SIGCAF6628;Takobanda;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,176618;5,987154;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330033;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030033
SIGCAF6626;Yabita;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,127922;5,904151;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330034;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030034
SIGCAF6620;Yaketche;Yaketche;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,285962;5,814003;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330035;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030035
SIGCAF6627;Yaligo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,143362;5,943949;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330036;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030036
SIGCAF6602;Zongayassi;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,054886;5,605088;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330037;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030037
;Kakolingue;;0,000000;0,000000;3,000000;Village;WRI;ok;20,234870;5,647618;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330038;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030038
;Dambagoa;;0,000000;0,000000;3,000000;Village;WRI;ok;20,314178;5,616495;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330039;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030039
;Kandjia;;0,000000;0,000000;3,000000;Village;WRI;ok;20,049407;5,485959;4,000000;Kagas;43,000000;Ouaka;433,000000;Grimari;4333,000000;Lissa;43330040;0,000000;0,000000;Village;CAF;Ouaka;Grimari;Lissa;CAF043;CAF043003;CAF043003003;CAF0430030030040
LB3;Boda;;0,000000;0,000000;2,000000;Chef lieu de Sous PrÚfecture;SIGCAF;ok;17,466931;4,315275;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320001;0,000000;3,000000;Capital of Sub-prefecture;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020001
SIGCAF1816;Aya;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,075110;4,150159;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320002;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020002
SIGCAF1822;Badere;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,336080;4,306496;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320003;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020003
SIGCAF1834;Bagoua;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,361690;4,071813;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320004;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020004
SIGCAF1838;Bakanke;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,547732;4,247155;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320005;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020005
SIGCAF2019;Bambio;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,978506;3,946041;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320006;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020006
SIGCAF1808;Bamboundji;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,241542;4,030085;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320007;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020007
SIGCAF1815;Banga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,098210;4,136106;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320008;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020008
SIGCAF1817;Batali;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,231934;4,176354;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320009;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020009
SIGCAF1833;Bokoumba;Bakoumba;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,364758;4,097867;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320010;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020010
SIGCAF1831;Bolanga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,415544;4,141921;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320011;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020011
SIGCAF1824;Bolay 1;Boulay 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,391804;4,304042;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320012;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020012
SIGCAF1823;Bolay 2;Boulay 2;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,365278;4,346433;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320013;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020013
SIGCAF1835;Bomango;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,468336;4,063291;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320014;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020014
SIGCAF1839;Bombale;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,583690;4,208821;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320015;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020015
SIGCAF1812;Bondjogo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,197654;4,111386;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320016;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020016
SIGCAF1830;Bongoy;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,437364;4,177145;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320017;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020017
SIGCAF1832;Bossoui;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,386200;4,107173;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320018;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020018
SIGCAF1820;Botembeli;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,305434;4,262216;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320019;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020019
SIGCAF1818;Botoro 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,264236;4,211839;1,000000;Plateaux;12,000000;Lobaye;123,000000;Boda;1232,000000;Lobaye;12320020;0,000000;0,000000;Village;CAF;Lobaye;Boda;Lobaye;CAF012;CAF012003;CAF012003002;CAF0120030020020
